	text	hypothesis	label
2891	In a game ripe with controversy, Manchester United did not walk away with a crucial away win after a Ryan Giggs free kick gave them the lead. Lille protested the goal, saying the team was setting up its wall at the time Giggs took the kick, and the team nearly left the pitch.After goading by officials, the game was resumed, but Lille said it would be making a stake for a replay with UEFA.	Lille has not defeated Manchester United.	
2892	According to Nelson Beavers, who is a co-owner of the current company, Carolina Analytical Laboratories, LLC. and has ownership/employment history with Woodson-Tenent and Eurofins, the septic system was installed in the early 1990s.	Nelson Beavers worked for Eurofins.	entailment
2893	According to Nelson Beavers, who is not a co-owner of the current company, Carolina Analytical Laboratories, LLC. and has ownership/employment history with Woodson-Tenent and Eurofins, the septic system was installed in the early 1990s.	Nelson Beavers worked for Eurofins.	
2894	According to Nelson Beavers, who is a co-owner of the current company, Carolina Analytical Laboratories, LLC. and has ownership/employment history with Woodson-Tenent and Eurofins, the septic system was installed in the early 1990s.	Nelson Beavers did not work for Eurofins.	
2895	According to Nelson Beavers, who is not a co-owner of the current company, Carolina Analytical Laboratories, LLC. and has ownership/employment history with Woodson-Tenent and Eurofins, the septic system was installed in the early 1990s.	Nelson Beavers did not work for Eurofins.	
2896	On the eve of a widely anticipated retaliation against Russian forces in Grozny, military commanders withdrew key units from the city, leaving it vulnerable to guerrilla infiltration.	Russian forces vulnerable to guerrilla fighters	not_entailment
2897	On the eve of a widely anticipated retaliation against Russian forces in Grozny, military commanders did not withdraw key units from the city, leaving it vulnerable to guerrilla infiltration.	Russian forces vulnerable to guerrilla fighters	
2898	On the eve of a widely anticipated retaliation against Russian forces in Grozny, military commanders withdrew key units from the city, leaving it vulnerable to guerrilla infiltration.	Russian forces are not vulnerable to guerrilla fighters	
2899	On the eve of a widely anticipated retaliation against Russian forces in Grozny, military commanders did not withdraw key units from the city, leaving it vulnerable to guerrilla infiltration.	Russian forces are not vulnerable to guerrilla fighters	
2900	"The President's Emergency Plan for AIDS Relief (PEPFAR) provides funding for HIV/AIDS, malaria and tuberculosis treatment in 15 focus countries among the world's poorest, mainly in Africa. As of September 30, PEPFAR supported life-saving antiretroviral treatment for over 2.1 million men, women and children living with HIV/AIDS around the world, including more than two million people in Sub Saharan Africa, Perino said. Nearly 9.7 million people affected by HIV/AIDS in PEPFAR countries, including nearly four million orphans and other children, had received ""compassionate care"" by that date, she said. ""Nearly 240,000 babies have been born HIV-free due to the support of the American people for programs to prevent mothers from passing the virus on to their children,"" Perino added."	Pepfar was founded by President Bush.	not_entailment
2901	The President's Emergency Plan for AIDS Relief (PEPFAR) does not provide funding for HIV/AIDS, malaria and tuberculosis treatment in 15 focus countries among the world's poorest, mainly in Africa. As of September 30, PEPF AR supported life-saving antiretroviral treatment for over 2.1 million men, women and children living with HIV/ AIDS around the world, including more than two million people in Sub Saharan Africa, Perino said. Nearly 9.7 million people.	Pepfar was founded by President Bush.	
2902	"The President's Emergency Plan for AIDS Relief (PEPFAR) provides funding for HIV/AIDS, malaria and tuberculosis treatment in 15 focus countries among the world's poorest, mainly in Africa. As of September 30, PEPFAR supported life-saving antiretroviral treatment for over 2.1 million men, women and children living with HIV/AIDS around the world, including more than two million people in Sub Saharan Africa, Perino said. Nearly 9.7 million people affected by HIV/AIDS in PEPFAR countries, including nearly four million orphans and other children, had received ""compassionate care"" by that date, she said. ""Nearly 240,000 babies have been born HIV-free due to the support of the American people for programs to prevent mothers from passing the virus on to their children,"" Perino added."	Pepfar was not founded by President Bush.	
2903	The President's Emergency Plan for AIDS Relief (PEPFAR) does not provide funding for HIV/AIDS, malaria and tuberculosis treatment in 15 focus countries among the world's poorest, mainly in Africa. As of September 30, PEPF AR supported life-saving antiretroviral treatment for over 2.1 million men, women and children living with HIV/ AIDS around the world, including more than two million people in Sub Saharan Africa, Perino said. Nearly 9.7 million people.	Pepfar was not founded by President Bush.	
2904	David Marshall, responsible for customer training at ABB Robotics in Milton Keynes, fervently hopes that the food, drinks and confectionery industry will become the next big market for robots.	Robots are used in the food industry, in general.	not_entailment
2905	David Marshall, responsible for customer training at ABB Robotics in Milton Keynes, fervently hopes that the food, drinks and confectionery industry will not become the next big market for robots.	Robots are used in the food industry, in general.	
2906	David Marshall, responsible for customer training at ABB Robotics in Milton Keynes, fervently hopes that the food, drinks and confectionery industry will become the next big market for robots.	Robots are not used in the food industry, in general.	
2907	David Marshall, responsible for customer training at ABB Robotics in Milton Keynes, fervently hopes that the food, drinks and confectionery industry will not become the next big market for robots.	Robots are not used in the food industry, in general.	
2908	The Dayton Peace Accords for Bosnia and Herzegovina was the first major peace agreement adopted after the Beijing conference, in December 1995.	The Dayton Peace Treaty was formulated to end the war in Bosnia.	entailment
2909	The Dayton Peace Accords for Bosnia and Herzegovina was the third major peace agreement adopted after the Beijing conference, in December 1995.	The Dayton Peace Treaty was formulated to end the war in Bosnia.	
2910	The Dayton Peace Accords for Bosnia and Herzegovina was the first major peace agreement adopted after the Beijing conference, in December 1995.	The Dayton Peace Treaty was not formulated to end the war in Bosnia.	
2911	The Dayton Peace Accords for Bosnia and Herzegovina was the third major peace agreement adopted after the Beijing conference, in December 1995.	The Dayton Peace Treaty was not formulated to end the war in Bosnia.	
2912	A jet filled with tourists returning home to the French Caribbean island of Martinique, crashed Tuesday, in Venezuela.	A plane carrying vacationers home to the island of Martinique crashed, Tuesday, in Venezuela.	entailment
2913	A jet filled with tourists returning home to the French Caribbean island of Martinique, did not crash Tuesday, in Venezuela.	A plane carrying vacationers home to the island of Martinique crashed, Tuesday, in Venezuela.	
2914	A jet filled with tourists returning home to the French Caribbean island of Martinique, crashed Tuesday, in Venezuela.	A plane carrying vacationers home to the island of Martinique did not crash, Tuesday, in Venezuela.	
2915	A jet filled with tourists returning home to the French Caribbean island of Martinique, did not crash Tuesday, in Venezuela.	A plane carrying vacationers home to the island of Martinique did not crash, Tuesday, in Venezuela.	
2916	The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is really remarkable, said Randy Quevillon, chair of the psychology department and the Disaster Mental Health Institute at the University of South Dakota.	Randy Quevillon is employed at the University of South Dakota.	entailment
2917	The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is not really remarkable, said Randy Quevillon, chair of the psychology department and the Disaster Mental Health Institute at the University of South Dakota.	Randy Quevillon is employed at the University of South Dakota.	
2918	The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is really remarkable, said Randy Quevillon, chair of the psychology department and the Disaster Mental Health Institute at the University of South Dakota.	Randy Quevillon is not employed at the University of South Dakota.	
2919	The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is not really remarkable, said Randy Quevillon, chair of the psychology department and the Disaster Mental Health Institute at the University of South Dakota.	Randy Quevillon is not employed at the University of South Dakota.	
2920	"Eddeh reasserted his opinion that President Al-Hrawi ought to be reinstated for another 3 years, claiming that the he ""has considerable experience in the running of the state, but his resignation would be appropriate after the withdrawal of Israeli and Syrian forces."""	"Eddeh calls for an extension to Al-Hrawi's presidency, saying that he should resign after the withdrawal of the Israeli and Syrian forces."""	entailment
2921	"Eddeh reasserted his opinion that President Al-Hrawi ought to not be reinstated for another 3 years, claiming that the he ""has considerable experience in the running of the state, but his resignation would be appropriate after the withdrawal of Israeli and Syrian forces."""	"Eddeh calls for an extension to Al-Hrawi's presidency, saying that he should resign after the withdrawal of the Israeli and Syrian forces."""	
2922	"Eddeh reasserted his opinion that President Al-Hrawi ought to be reinstated for another 3 years, claiming that the he ""has considerable experience in the running of the state, but his resignation would be appropriate after the withdrawal of Israeli and Syrian forces."""	"Eddeh calls for an extension to Al-Hrawi's presidency, saying that he should not resign after the withdrawal of the Israeli and Syrian forces."""	
2923	"Eddeh reasserted his opinion that President Al-Hrawi ought to not be reinstated for another 3 years, claiming that the he ""has considerable experience in the running of the state, but his resignation would be appropriate after the withdrawal of Israeli and Syrian forces."""	"Eddeh calls for an extension to Al-Hrawi's presidency, saying that he should not resign after the withdrawal of the Israeli and Syrian forces."""	
2924	The first dinosaur remains in south-east Asia were found in Laos as early as 1936, but little else eventuated until the 1980s. Much of the area is heavily vegetated, and although difficult to explore, promises many significant finds in the future. Thailand has provided the best finds, particularly from the Khorat Group, which covers the period from the late Triassic to the early Cretaceous .	Dinosaur remains were found in Asia.	entailment
2925	The first dinosaur remains in south-east Asia were not found in Laos as early as 1936, but little else eventuated until the 1980s. Much of the area is heavily vegetated, and although difficult to explore, promises many significant finds in the future. Thailand has provided the best finds, particularly from the Khorat Group, which covers the period from the late Triassic to the early Cretaceous.	Dinosaur remains were found in Asia.	
2926	The first dinosaur remains in south-east Asia were found in Laos as early as 1936, but little else eventuated until the 1980s. Much of the area is heavily vegetated, and although difficult to explore, promises many significant finds in the future. Thailand has provided the best finds, particularly from the Khorat Group, which covers the period from the late Triassic to the early Cretaceous .	Dinosaur remains were not found in Asia.	
2927	The first dinosaur remains in south-east Asia were not found in Laos as early as 1936, but little else eventuated until the 1980s. Much of the area is heavily vegetated, and although difficult to explore, promises many significant finds in the future. Thailand has provided the best finds, particularly from the Khorat Group, which covers the period from the late Triassic to the early Cretaceous.	Dinosaur remains were not found in Asia.	
2928	Friday, June 9, 2006 Oklahoma Governor Brad Henry signed SB 1800 that allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14. Additionally, the bill also establishes a Child Abuse Response Team within the Oklahoma State Bureau of Investigation. Oklahoma has now joined Florida, Louisiana, Montana, and South Carolina to have similar measures for repeat child molestation.	SB 1800 is a law that protects children.	entailment
2929	Friday, June 9, 2006 Oklahoma Governor Brad Henry did not sign SB 1800 that allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14. Additionally, the bill also establishes a Child Abuse Response Team within the Oklahoma State Bureau of Investigation. Oklahoma has now joined Florida, Louisiana, Montana, and South Carolina to have similar measures for repeat child molestation.	SB 1800 is a law that protects children.	
2930	Friday, June 9, 2006 Oklahoma Governor Brad Henry signed SB 1800 that allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14. Additionally, the bill also establishes a Child Abuse Response Team within the Oklahoma State Bureau of Investigation. Oklahoma has now joined Florida, Louisiana, Montana, and South Carolina to have similar measures for repeat child molestation.	SB 1800 is not a law that protects children.	
2931	Friday, June 9, 2006 Oklahoma Governor Brad Henry did not sign SB 1800 that allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14. Additionally, the bill also establishes a Child Abuse Response Team within the Oklahoma State Bureau of Investigation. Oklahoma has now joined Florida, Louisiana, Montana, and South Carolina to have similar measures for repeat child molestation.	SB 1800 is not a law that protects children.	
2932	The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists have never been able to identify positively any remains.	The Pharos Lighthouse was built around 280 BC.	entailment
2933	The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, did not lit the entrance to Alexandria harbour for centuries, but archeologists have never been able to identify positively any remains.	The Pharos Lighthouse was built around 280 BC.	
2934	The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists have never been able to identify positively any remains.	The Pharos Lighthouse was not built around 280 BC.	
2935	The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, did not lit the entrance to Alexandria harbour for centuries, but archeologists have never been able to identify positively any remains.	The Pharos Lighthouse was not built around 280 BC.	
2936	United States astronaut Sunita Williams, currently on board the International Space Station, has today broken the record for the longest unbroken space flight by a woman. At 5:47 a.m. UTC Williams passed the previous record of 188 days and four hours set by Shannon Lucid in 1996. This is not the only record Williams has broken. Earlier this year she set a record of 29 hours and 17 minutes for time spent by a woman on space walks.	Anousheh Ansari paid to go in space.	not_entailment
2937	United States astronaut Sunita Williams, currently on board the International Space Station, has not today broken the record for the longest unbroken space flight by a woman. At 5:47 a.m. UTC Williams passed the previous record of 188 days and four hours set by Shannon Lucid in 1996. This is not the only record Williams has broken.	Anousheh Ansari paid to go in space.	
2938	United States astronaut Sunita Williams, currently on board the International Space Station, has today broken the record for the longest unbroken space flight by a woman. At 5:47 a.m. UTC Williams passed the previous record of 188 days and four hours set by Shannon Lucid in 1996. This is not the only record Williams has broken. Earlier this year she set a record of 29 hours and 17 minutes for time spent by a woman on space walks.	Anousheh Ansari did not pay to go in space.	
2939	United States astronaut Sunita Williams, currently on board the International Space Station, has not today broken the record for the longest unbroken space flight by a woman. At 5:47 a.m. UTC Williams passed the previous record of 188 days and four hours set by Shannon Lucid in 1996. This is not the only record Williams has broken.	Anousheh Ansari did not pay to go in space.	
2940	Like the United States, U.N. officials are also dismayed that Aristide killed a conference called by Prime Minister Robert Malval in Port-au-Prince in hopes of bringing all the feuding parties together.	Aristide kills Prime Minister Robert Malval	not_entailment
2941	Like the United States, U.N. officials are not dismayed that Aristide killed a conference called by Prime Minister Robert Malval in Port-au-Prince in hopes of bringing all the feuding parties together.	Aristide kills Prime Minister Robert Malval	
2942	Like the United States, U.N. officials are also dismayed that Aristide killed a conference called by Prime Minister Robert Malval in Port-au-Prince in hopes of bringing all the feuding parties together.	Aristide does not kill Prime Minister Robert Malval	
2943	Like the United States, U.N. officials are not dismayed that Aristide killed a conference called by Prime Minister Robert Malval in Port-au-Prince in hopes of bringing all the feuding parties together.	Aristide does not kill Prime Minister Robert Malval	
2944	Michael Jordan, coach Phil Jackson and the star cast, including Scottie Pippen, took the Chicago Bulls to six National Basketball Association championships.	The Bulls basketball team is based in Chicago.	entailment
2945	Michael Jordan, coach Phil Jackson and the star cast, including Scottie Pippen, took the Chicago Bulls to six National Basketball Association championships.	The Bulls basketball team is based in Chicago.	
2946	Michael Jordan, coach Phil Jackson and the star cast, including Scottie Pippen, took the Chicago Bulls to six National Basketball Association championships.	The Bulls basketball team is not based in Chicago.	
2947	Michael Jordan, coach Phil Jackson and the star cast, including Scottie Pippen, took the Chicago Bulls to six National Basketball Association championships.	The Bulls basketball team is not based in Chicago.	
2948	A Miami International Airport concourse was evacuated for three hours Wednesday, after a pepper spray can discharged, causing 43 people to suffer respiratory distress.	An Airport concourse was evacuated Wednesday, after people began having trouble breathing.	entailment
2949	A Miami International Airport concourse was not evacuated for three hours Wednesday, after a pepper spray can discharged, causing 43 people to suffer respiratory distress.	An Airport concourse was evacuated Wednesday, after people began having trouble breathing.	
2950	A Miami International Airport concourse was evacuated for three hours Wednesday, after a pepper spray can discharged, causing 43 people to suffer respiratory distress.	An Airport concourse was not evacuated Wednesday, after people began having trouble breathing.	
2951	A Miami International Airport concourse was not evacuated for three hours Wednesday, after a pepper spray can discharged, causing 43 people to suffer respiratory distress.	An Airport concourse was not evacuated Wednesday, after people began having trouble breathing.	
2952	Hinostroza's children told police that four hooded individuals broke into the house and shot their mother after having insulted her.	Hinostroza's children attaked their mother with a gun.	not_entailment
2953	Hinostroza's children did not tell police that four hooded individuals broke into the house and shot their mother after having insulted her.	Hinostroza's children attaked their mother with a gun.	
2954	Hinostroza's children told police that four hooded individuals broke into the house and shot their mother after having insulted her.	Hinostroza's children did not attaked their mother with a gun.	
2955	Hinostroza's children did not tell police that four hooded individuals broke into the house and shot their mother after having insulted her.	Hinostroza's children did not attaked their mother with a gun.	
2956	Food and Drug Administration, which regulates human experiments, says its regulations forbid human cloning without prior agency permission, and it has launched an investigation into whether Clonaid illegally performed any work on U.S. soil.	Food and Drug Administration forbids human cloning without prior permission.	entailment
2957	Food and Drug Administration, which does not regulate human experiments, says its regulations forbid human cloning without prior agency permission, and it has launched an investigation into whether Clonaid illegally performed any work on U.S. soil.	Food and Drug Administration forbids human cloning without prior permission.	
2958	Food and Drug Administration, which regulates human experiments, says its regulations forbid human cloning without prior agency permission, and it has launched an investigation into whether Clonaid illegally performed any work on U.S. soil.	Food and Drug Administration does not allow human cloning without prior permission.	
2959	Food and Drug Administration, which does not regulate human experiments, says its regulations forbid human cloning without prior agency permission, and it has launched an investigation into whether Clonaid illegally performed any work on U.S. soil.	Food and Drug Administration does not allow human cloning without prior permission.	
2960	Three major bombings in less than a week will be causing some anxiety among political leaders in Baghdad and Washington.  Last Thursday 10 people were killed by a car bomb at a crowded cattle market in Babel province, south of Baghdad.  On Sunday more than 30 died when a suicide bomber riding a motorbike blew himself up at a police academy in the capital. Tuesday's bombing in Abu Ghraib also killed and wounded a large number of people - including journalists and local officials.	Some journalists and local officials were killed in one of the three bombings in the Baghdad area.	entailment
2961	Three major bombings in less than a week will not be causing some anxiety among political leaders in Baghdad and Washington.  Last Thursday 10 people were killed by a car bomb at a crowded cattle market in Babel province, south of Baghdad.  On Sunday more than 30 died when a suicide bomber riding a motorbike blew himself up at a police academy in the capital.On Tuesday's bombing in Abu Ghraib also killed and wounded a large number of people - including journalists and local officials.	Some journalists and local officials were killed in one of the three bombings in the Baghdad area.	
2962	Three major bombings in less than a week will be causing some anxiety among political leaders in Baghdad and Washington.  Last Thursday 10 people were killed by a car bomb at a crowded cattle market in Babel province, south of Baghdad.  On Sunday more than 30 died when a suicide bomber riding a motorbike blew himself up at a police academy in the capital. Tuesday's bombing in Abu Ghraib also killed and wounded a large number of people - including journalists and local officials.	Some journalists and local officials were not killed in one of the three bombings in the Baghdad area.	
2963	Three major bombings in less than a week will not be causing some anxiety among political leaders in Baghdad and Washington.  Last Thursday 10 people were killed by a car bomb at a crowded cattle market in Babel province, south of Baghdad.  On Sunday more than 30 died when a suicide bomber riding a motorbike blew himself up at a police academy in the capital.On Tuesday's bombing in Abu Ghraib also killed and wounded a large number of people - including journalists and local officials.	Some journalists and local officials were not killed in one of the three bombings in the Baghdad area.	
2964	In an interview this week, the president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will be a valued part of his administration until his presidency comes to an end.	Dick Cheney is Vice President of the Defense Secretary Donald Rumsfeld.	not_entailment
2965	In an interview this week, the president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will not be a valued part of his administration until his presidency comes to an end.	Dick Cheney is Vice President of the Defense Secretary Donald Rumsfeld.	
2966	In an interview this week, the president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will be a valued part of his administration until his presidency comes to an end.	Dick Cheney is not Vice President of the Defense Secretary Donald Rumsfeld.	
2967	In an interview this week, the president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will not be a valued part of his administration until his presidency comes to an end.	Dick Cheney is not Vice President of the Defense Secretary Donald Rumsfeld.	
2968	Estimates vary widely, but it is believed there are up to 100 million children toiling in homes, factories, shops, fields, brothels and on the streets of rural and urban India.	Child labor is widely used in Asia.	entailment
2969	Estimates vary widely, but it is believed there are not up to 100 million children toiling in homes, factories, shops, fields, brothels and on the streets of rural and urban India.	Child labor is widely used in Asia.	
2970	Estimates vary widely, but it is believed there are up to 100 million children toiling in homes, factories, shops, fields, brothels and on the streets of rural and urban India.	Child labor is not widely used in Asia.	
2971	Estimates vary widely, but it is believed there are not up to 100 million children toiling in homes, factories, shops, fields, brothels and on the streets of rural and urban India.	Child labor is not widely used in Asia.	
2972	The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to put pressure on French companies to exert their economic influence and encourage Chirac to end all nuclear weapons testing.	International pressure is exerted to end French nuclear tests.	entailment
2973	The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to not put pressure on French companies to exert their economic influence and encourage Chirac to end all nuclear weapons testing.	International pressure is exerted to end French nuclear tests.	
2974	The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to put pressure on French companies to exert their economic influence and encourage Chirac to end all nuclear weapons testing.	International pressure is not exerted to end French nuclear tests.	
2975	The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to not put pressure on French companies to exert their economic influence and encourage Chirac to end all nuclear weapons testing.	International pressure is not exerted to end French nuclear tests.	
2976	"The answer to the number one question, ""how many continents are there?"", is seven."	There are seven continents.	entailment
2977	"The answer to the number one question, ""how many continents are there?"", is not seven."	There are seven continents.	
2978	"The answer to the number one question, ""how many continents are there?"", is seven."	There are not seven continents.	
2979	"The answer to the number one question, ""how many continents are there?"", is not seven."	There are not seven continents.	
2980	Dr. David Nabarro, of the World Health Organization, said a pandemic could come at any time and claim anywhere between 5 million and 150 million lives, depending on the world's response to bird flu.	The World Health Organization moved Friday, to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia, could kill as many as 150 million people.	not_entailment
2981	Dr. David Nabarro, of the World Health Organization, said a pandemic could not come at any time and claim anywhere between 5 million and 150 million lives, depending on the world's response to bird flu.	The World Health Organization moved Friday, to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia, could kill as many as 150 million people.	
2982	Dr. David Nabarro, of the World Health Organization, said a pandemic could come at any time and claim anywhere between 5 million and 150 million lives, depending on the world's response to bird flu.	The World Health Organization moved Friday, to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia, could not kill as many as 150 million people.	
2983	Dr. David Nabarro, of the World Health Organization, said a pandemic could not come at any time and claim anywhere between 5 million and 150 million lives, depending on the world's response to bird flu.	The World Health Organization moved Friday, to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia, could not kill as many as 150 million people.	
2984	Bountiful arrived after war's end, sailing into San Francisco Bay 21 August 1945. Bountiful was then assigned as hospital ship at Yokosuka, Japan, departing San Francisco 1 November 1945.	Bountiful reached San Francisco on 1 November 1945.	not_entailment
2985	Bountiful did not arrive after war's end, sailing into San Francisco Bay 21 August 1945. Bountiful was then assigned as hospital ship at Yokosuka, Japan, departing San Francisco 1 November 1945.	Bountiful reached San Francisco on 1 November 1945.	
2986	Bountiful arrived after war's end, sailing into San Francisco Bay 21 August 1945. Bountiful was then assigned as hospital ship at Yokosuka, Japan, departing San Francisco 1 November 1945.	Bountiful did not reach San Francisco on 1 November 1945.	
2987	Bountiful did not arrive after war's end, sailing into San Francisco Bay 21 August 1945. Bountiful was then assigned as hospital ship at Yokosuka, Japan, departing San Francisco 1 November 1945.	Bountiful did not reach San Francisco on 1 November 1945.	
2988	After two years, the aspirin subjects experienced a reduced risk of fatal and nonfatal stroke.	People experienced adverse effects while taking aspirin.	not_entailment
2989	After two years, the aspirin subjects did not experience a reduced risk of fatal and nonfatal stroke.	People experienced adverse effects while taking aspirin.	
2990	After two years, the aspirin subjects experienced a reduced risk of fatal and nonfatal stroke.	People did not experience adverse effects while taking aspirin.	
2991	After two years, the aspirin subjects did not experience a reduced risk of fatal and nonfatal stroke.	People did not experience adverse effects while taking aspirin.	
2992	"A teenager, belonging to the anti-scientology group Anonymous, has admitted that he launched a distributed denial of service (DDoS) attack on the official website of the Church of Scientology, scientology.org. Dmitriy Guzner, aged 18, will admit to the charges related to carrying out the DDoS attack. He now faces a maximum sentence of ten years imprisonment. In response to incidents such as these, Scientology have called Anonymous ""cyber-terrorists."" A DDoS attack occurs when multiple computers are used to attack a certain website with so much traffic that it is not accessible. The hackers attack the servers taking up all the available space, preventing the legitimate user from accessing."	The 18 year-old D. Guzner is a member of the Anonymous group which attacked Scientology website.	entailment
2993	A teenager, belonging to the anti-scientology group Anonymous, has not admitted that he launched a distributed denial of service (DDoS) attack on the official website of the Church of Scientology, scientology.org. Dmitriy Guzner, aged 18, will not admit to the charges related to carrying out the DDoS attack. He now faces a maximum sentence of ten years imprisonment.	The 18 year-old D. Guzner is a member of the Anonymous group which attacked Scientology website.	
2994	"A teenager, belonging to the anti-scientology group Anonymous, has admitted that he launched a distributed denial of service (DDoS) attack on the official website of the Church of Scientology, scientology.org. Dmitriy Guzner, aged 18, will admit to the charges related to carrying out the DDoS attack. He now faces a maximum sentence of ten years imprisonment. In response to incidents such as these, Scientology have called Anonymous ""cyber-terrorists."" A DDoS attack occurs when multiple computers are used to attack a certain website with so much traffic that it is not accessible. The hackers attack the servers taking up all the available space, preventing the legitimate user from accessing."	The 18 year-old D. Guzner is not a member of the Anonymous group which attacked Scientology website.	
2995	A teenager, belonging to the anti-scientology group Anonymous, has not admitted that he launched a distributed denial of service (DDoS) attack on the official website of the Church of Scientology, scientology.org. Dmitriy Guzner, aged 18, will not admit to the charges related to carrying out the DDoS attack. He now faces a maximum sentence of ten years imprisonment.	The 18 year-old D. Guzner is not a member of the Anonymous group which attacked Scientology website.	
2996	It is an independence movement among the Tamil peoples of northern Sri Lanka -- the ancient land of Ceylon independent from Britain in 1948 and took the name Sri Lanka, a Sinhalese word, in 1972.	The current name of Ceylon is Sri Lanka.	entailment
2997	It is an independence movement among the Tamil peoples of northern Sri Lanka not independent from Britain in 1948 and took the name Sri Lanka, a Sinhalese word, in 1972.	The current name of Ceylon is Sri Lanka.	
2998	It is an independence movement among the Tamil peoples of northern Sri Lanka -- the ancient land of Ceylon independent from Britain in 1948 and took the name Sri Lanka, a Sinhalese word, in 1972.	The current name of Ceylon is not Sri Lanka.	
2999	It is an independence movement among the Tamil peoples of northern Sri Lanka not independent from Britain in 1948 and took the name Sri Lanka, a Sinhalese word, in 1972.	The current name of Ceylon is not Sri Lanka.	
3000	"The biopic of wannabe actor, Johnny Stompanato, may be directed by Adrian Lyne of ""Fatal Attraction"" and ""Indecent Proposal"" fame."	Johnny Stomponato starred in Fatal Attraction.	not_entailment
3001	"The biopic of wannabe actor, Johnny Stompanato, may not be directed by Adrian Lyne of ""Fatal Attraction"" and ""Indecent Proposal"" fame."	Johnny Stomponato starred in Fatal Attraction.	
3002	"The biopic of wannabe actor, Johnny Stompanato, may be directed by Adrian Lyne of ""Fatal Attraction"" and ""Indecent Proposal"" fame."	Johnny Stomponato did not star in Fatal Attraction.	
3003	"The biopic of wannabe actor, Johnny Stompanato, may not be directed by Adrian Lyne of ""Fatal Attraction"" and ""Indecent Proposal"" fame."	Johnny Stomponato did not star in Fatal Attraction.	
3004	The Sea-Viewing wide Field-of-View Sensor, SeaWiFS, has brought to oceanographers a welcomed and improved renewal of the ocean color remote sensing data.	Ocean remote sensing is developed.	entailment
3005	The Sea-Viewing wide Field-of-View Sensor, SeaWiFS, has not brought to oceanographers a welcomed and improved renewal of the ocean color remote sensing data.	Ocean remote sensing is developed.	
3006	The Sea-Viewing wide Field-of-View Sensor, SeaWiFS, has brought to oceanographers a welcomed and improved renewal of the ocean color remote sensing data.	Ocean remote sensing is not developed.	
3007	The Sea-Viewing wide Field-of-View Sensor, SeaWiFS, has not brought to oceanographers a welcomed and improved renewal of the ocean color remote sensing data.	Ocean remote sensing is not developed.	
3008	20 million years ago there were apes, and by 5 million years ago our closest ancestors and cousins, early ape-humans, had split from the other apes.	Humans existed 10,000 years ago.	not_entailment
3009	20 million years ago there were not apes, and by 5 million years last our closest ancestors and cousins, early ape-humans, had split from the other apes.	Humans existed 10,000 years ago.	
3010	20 million years ago there were apes, and by 5 million years ago our closest ancestors and cousins, early ape-humans, had split from the other apes.	Humans did not exist 10,000 years ago.	
3011	20 million years ago there were not apes, and by 5 million years last our closest ancestors and cousins, early ape-humans, had split from the other apes.	Humans did not exist 10,000 years ago.	
3012	The American Defense Department reported today, that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircraft carriers and B52 bombers.	The Pentagon reported today, that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircrafts.	entailment
3013	The American Defense Department reported today, that the bombing runs against Iraq are not being especially carried out via cruise missiles launched from American aircraft carriers and B52 bombers.	The Pentagon reported today, that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircrafts.	
3014	The American Defense Department reported today, that the bombing runs against Iraq are being especially carried out via cruise missiles launched from American aircraft carriers and B52 bombers.	The Pentagon reported today, that the bombing runs against Iraq are not being especially carried out via cruise missiles launched from American aircrafts.	
3015	The American Defense Department reported today, that the bombing runs against Iraq are not being especially carried out via cruise missiles launched from American aircraft carriers and B52 bombers.	The Pentagon reported today, that the bombing runs against Iraq are not being especially carried out via cruise missiles launched from American aircrafts.	
