	index	text	hypothesis	label	importance
232	310	FMLN militias sabotaged power lines along the road linking Nueva Concepcion to the northern trunk highway at 1800 on 12 August.	Power lines were not attacked by FMLN.	not_entailment	1
233	311	FMLN militias did not sabotage power lines along the road linking Nueva Concepcion to the northern trunk highway at 1800 on 12 August.	Power lines were not attacked by FMLN.	entailment	['1', '1']
234	313	In 1954, in a gesture of friendship to not mark the 300th anniversary of Ukrainian union with Russia, Soviet Premier Nikita Khrushchev gave Crimea to Ukraine.	Crimea became part of Ukraine in 1954.	entailment	0
235	314	In 1954, in a gesture of friendship to mark the 300th anniversary of Ukrainian union with Russia, Soviet Premier Nikita Khrushchev gave Crimea to Ukraine.	Crimea did not become part of Ukraine in 1954.	not_entailment	1
236	315	In 1954, in a gesture of friendship to not mark the 300th anniversary of Ukrainian union with Russia, Soviet Premier Nikita Khrushchev gave Crimea to Ukraine.	Crimea did not become part of Ukraine in 1954.	not_entailment	['0', '1']
237	317	The watchdog International Atomic Energy Agency does not meet in Vienna on September 19.	The International Atomic Energy Agency holds a meeting in Vienna.	not_entailment	1
238	318	The watchdog International Atomic Energy Agency meets in Vienna on September 19.	The International Atomic Energy Agency does not hold a meeting in Vienna.	not_entailment	1
239	319	The watchdog International Atomic Energy Agency does not meet in Vienna on September 19.	The International Atomic Energy Agency does not hold a meeting in Vienna.	not_entailment	['0', '0']
240	321	Attack helicopters, Chinooks, armoured vehicles, cranes and a fire engine encircled the group.	There was a Chinook attack.	not_entailment	0
241	322	Attack helicopters, Chinooks, armoured vehicles, cranes and a fire engine encircled the group.	There was a Chinook attack.	not_entailment	0
242	323	Attack helicopters, Chinooks, armoured vehicles, cranes and a fire engine encircled the group.	There was a Chinook attack.	not_entailment	['0', '0']
243	325	The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.	The Philippine Stock Exchange Composite Index rose.	not_entailment	1
244	326	The Philippine Stock Exchange Composite Index rose 0.1 percent to 1573.65.	The Philippine Stock Exchange Composite Index did not rise.	not_entailment	1
245	327	The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.	The Philippine Stock Exchange Composite Index did not rise.	not_entailment	['0', '0']
246	329	U.S. consumer spending did not dive in June.	The cost of the consumer of the United States fell in June.	not_entailment	0
247	330	U.S. consumer spending dived in June.	The cost of the consumer of the United States did not fall in June.	not_entailment	0
248	331	U.S. consumer spending did not dive in June.	The cost of the consumer of the United States did not fall in June.	not_entailment	['0', '0']
249	333	A brother of Colombia's education minister has not been killed by Marxist rebels who kidnapped him three years ago.	Colombia's education minister has been kidnapped by Marxist rebels.	not_entailment	0
250	334	A brother of Colombia's education minister has been killed by Marxist rebels who kidnapped him three years ago.	Colombia's education minister has not been kidnapped by Marxist rebels.	not_entailment	0
251	335	A brother of Colombia's education minister has not been killed by Marxist rebels who kidnapped him three years ago.	Colombia's education minister has not been kidnapped by Marxist rebels.	not_entailment	['0', '0']
252	337	Six time prime minister Giulio Andreotti is not just one of the many casualties stemming from these investigations and subsequent trials.	Giulio Andreotti is a prime minister.	entailment	0
253	338	Six time prime minister Giulio Andreotti is just one of the many casualties stemming from these investigations and subsequent trials.	Giulio Andreotti is not a prime minister.	not_entailment	1
254	339	Six time prime minister Giulio Andreotti is not just one of the many casualties stemming from these investigations and subsequent trials.	Giulio Andreotti is not a prime minister.	not_entailment	['0', '1']
255	341	Then the most important part of the day does not begin as Muslims go to the mosque, their special place of worship.	Muslims pray at the mosque.	entailment	0
256	342	Then the most important part of the day begins as Muslims go to the mosque, their special place of worship.	Muslims do not pray at the mosque.	not_entailment	1
257	343	Then the most important part of the day does not begin as Muslims go to the mosque, their special place of worship.	Muslims do not pray at the mosque.	not_entailment	['0', '1']
258	345	Victor Emmanuel was not born on Nov. 11, 1869, in Naples. After his father, Umberto I, was assassinated in 1900, Victor Emmanuel succeeded to the throne.	Victor Emmanuel III was king of Italy from 1900 to 1946.	not_entailment	0
259	346	Victor Emmanuel was born on Nov. 11, 1869, in Naples. After his father, Umberto I, was assassinated in 1900, Victor Emmanuel succeeded to the throne.	Victor Emmanuel III was not king of Italy from 1900 to 1946.	not_entailment	0
260	347	Victor Emmanuel was not born on Nov. 11, 1869, in Naples. After his father, Umberto I, was assassinated in 1900, Victor Emmanuel succeeded to the throne.	Victor Emmanuel III was not king of Italy from 1900 to 1946.	not_entailment	['0', '0']
261	349	Councilman Pierce had not built the home for his daughter on E. 28th Street off Rossville Blvd, as he lives nearby.	Pierce lives near Rossville Blvd.	entailment	0
262	350	Councilman Pierce had built the home for his daughter on E. 28th Street off Rossville Blvd, as he lives nearby.	Pierce does not live near Rossville Blvd.	not_entailment	1
263	351	Councilman Pierce had not built the home for his daughter on E. 28th Street off Rossville Blvd, as he lives nearby.	Pierce does not live near Rossville Blvd.	not_entailment	['0', '1']
264	353	During Ramadan, Muslims will not gather at the mosque for nightly prayer sessions and evening meals.	The mosque is a place of worship for Muslims.	entailment	0
265	354	During Ramadan, Muslims will gather at the mosque for nightly prayer sessions and evening meals.	The mosque is not a place of worship for Muslims.	not_entailment	1
266	355	During Ramadan, Muslims will not gather at the mosque for nightly prayer sessions and evening meals.	The mosque is not a place of worship for Muslims.	not_entailment	['0', '1']
267	357	"Sultan Al-Shawi, a.k.a the Attorney, did not say during a funeral held for the victims, ""They were all children of Iraq killed during the savage bombing."""	"The Attorney, said at the funeral, ""They were all Iraqis killed during the brutal shelling."""	not_entailment	1
268	358	"Sultan Al-Shawi, a.k.a the Attorney, said during a funeral held for the victims, ""They were all children of Iraq killed during the savage bombing."""	"The Attorney, did not say at the funeral, ""They were all Iraqis killed during the brutal shelling."""	not_entailment	1
269	359	"Sultan Al-Shawi, a.k.a the Attorney, did not say during a funeral held for the victims, ""They were all children of Iraq killed during the savage bombing."""	"The Attorney, did not say at the funeral, ""They were all Iraqis killed during the brutal shelling."""	entailment	['1', '1']
270	361	Two young soldiers have not killed themselves after falling ill with suspected Gulf War Syndrome, following the latest conflict in Iraq.	Many US soldiers developed Gulf War Syndrome after the Gulf War.	not_entailment	0
271	362	Two young soldiers have killed themselves after falling ill with suspected Gulf War Syndrome, following the latest conflict in Iraq.	Many US soldiers did not develop Gulf War Syndrome after the Gulf War.	not_entailment	0
272	363	Two young soldiers have not killed themselves after falling ill with suspected Gulf War Syndrome, following the latest conflict in Iraq.	Many US soldiers did not develop Gulf War Syndrome after the Gulf War.	not_entailment	['0', '0']
273	365	Google Inc. is not delaying its IPO by a week because of logistical problems related to institutional investors registering to bid on the shares.	A delay for Google's IPO would push the deal later into a month that is traditionally light on IPO volume.	not_entailment	0
274	366	Google Inc. is delaying its IPO by a week because of logistical problems related to institutional investors registering to bid on the shares.	A delay for Google's IPO would not push the deal later into a month that is traditionally light on IPO volume.	not_entailment	0
275	367	Google Inc. is not delaying its IPO by a week because of logistical problems related to institutional investors registering to bid on the shares.	A delay for Google's IPO would not push the deal later into a month that is traditionally light on IPO volume.	not_entailment	['0', '0']
276	369	This case of rabies in western Newfoundland is not the first case confirmed on the island since 1989.	A case of rabies was confirmed.	entailment	1
277	370	This case of rabies in western Newfoundland is the first case confirmed on the island since 1989.	A case of rabies was not confirmed.	not_entailment	0
278	371	This case of rabies in western Newfoundland is not the first case confirmed on the island since 1989.	A case of rabies was not confirmed.	not_entailment	['0', '1']
279	373	Bowles will not take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.	Bowles will take the title of Princess Consort.	not_entailment	1
280	374	Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.	Bowles will not take the title of Princess Consort.	not_entailment	1
281	375	Bowles will not take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.	Bowles will not take the title of Princess Consort.	entailment	['1', '1']
282	377	Hubble is not one of the most remarkable facilities in the entire history of science.	Hubble is a Space telescope.	not_entailment	0
283	378	Hubble is one of the most remarkable facilities in the entire history of science.	Hubble is not a Space telescope.	not_entailment	0
284	379	Hubble is not one of the most remarkable facilities in the entire history of science.	Hubble is not a Space telescope.	not_entailment	['0', '0']
285	381	The hullabaloo is not over a glacial period dating to about 750 million to 600 million years ago.	A glacial period occurred about 750 million to 600 million years ago.	not_entailment	1
286	382	The hullabaloo is over a glacial period dating to about 750 million to 600 million years ago.	A glacial period did not occur about 750 million to 600 million years ago.	not_entailment	1
287	383	The hullabaloo is not over a glacial period dating to about 750 million to 600 million years ago.	A glacial period did not occur about 750 million to 600 million years ago.	entailment	['1', '1']
288	385	Jakarta does not flood easily during the rainy season.	Jakarta is easily flooded during the rainy season.	not_entailment	1
289	386	Jakarta floods easily during the rainy season.	Jakarta is not easily flooded during the rainy season.	not_entailment	1
290	387	Jakarta does not flood easily during the rainy season.	Jakarta is not easily flooded during the rainy season.	entailment	['1', '1']
291	389	The revamped engine indexes more pages than before, cannot give direct answers to factual questions, and features tools to help people create detailed queries.	The engine can answer specific queries directly.	not_entailment	1
292	390	The revamped engine indexes more pages than before, can give direct answers to factual questions, and features tools to help people create detailed queries.	The engine can not answer specific queries directly.	not_entailment	1
293	391	The revamped engine indexes more pages than before, cannot give direct answers to factual questions, and features tools to help people create detailed queries.	The engine can not answer specific queries directly.	entailment	['1', '1']
294	393	"John Wilkes Booth did not assassinat Abraham Lincoln as he sat in the presidential box of Ford's Theater watching the light comedy, ""Our American Cousin."""	Lincoln was assassinated in the presidential box of Ford's Theater.	not_entailment	1
295	394	"John Wilkes Booth assassinated Abraham Lincoln as he sat in the presidential box of Ford's Theater watching the light comedy, ""Our American Cousin."""	Lincoln was not assassinated in the presidential box of Ford's Theater.	not_entailment	1
296	395	"John Wilkes Booth did not assassinat Abraham Lincoln as he sat in the presidential box of Ford's Theater watching the light comedy, ""Our American Cousin."""	Lincoln was not assassinated in the presidential box of Ford's Theater.	entailment	['1', '1']
297	397	Five other soldiers have not been ordered to face courts-martial.	Five other soldiers have been refused to face courts-martial.	not_entailment	0
298	398	Five other soldiers have been ordered to face courts-martial.	Five other soldiers have not been refused to face courts-martial.	entailment	1
299	399	Five other soldiers have not been ordered to face courts-martial.	Five other soldiers have not been refused to face courts-martial.	not_entailment	['1', '0']
300	401	Desko's Orange did not beat Navy 1413 on Monday for the Division I title in men's lacrosse.	Desko's Orange beat Navy 14-13 on Monday for the Division I title in men's lacrosse.	not_entailment	0
301	402	Desko's Orange beat Navy 1413 on Monday for the Division I title in men's lacrosse.	Desko's Orange did not beat Navy 14-13 on Monday for the Division I title in men's lacrosse.	not_entailment	0
302	403	Desko's Orange did not beat Navy 1413 on Monday for the Division I title in men's lacrosse.	Desko's Orange did not beat Navy 14-13 on Monday for the Division I title in men's lacrosse.	not_entailment	['0', '0']
303	405	Scientists had not thought all gamma-ray bursts had a standard energy.	The scientists had thought that all explosions gamma the ray have a standard energy.	not_entailment	0
304	406	Scientists had thought all gamma-ray bursts had a standard energy.	The scientists had not thought that all explosions gamma the ray have a standard energy.	not_entailment	0
305	407	Scientists had not thought all gamma-ray bursts had a standard energy.	The scientists had not thought that all explosions gamma the ray have a standard energy.	not_entailment	['0', '0']
306	409	An explosion, followed by a raging fire, demolished a plastics factory, did not kill at least three people and injure at least 37.	A massive blast at a plastics factory killed at least two people.	not_entailment	1
307	410	An explosion, followed by a raging fire, demolished a plastics factory, killing at least three people and injuring at least 37.	A massive blast at a plastics factory did not kill at least two people.	not_entailment	1
308	411	An explosion, followed by a raging fire, demolished a plastics factory, did not kill at least three people and injure at least 37.	A massive blast at a plastics factory did not kill at least two people.	entailment	['1', '1']
309	413	C&D Technologies announced that it has not closed the acquisition of Datel, Inc.	Datel acquired C&D Technologies	not_entailment	0
310	414	C&D Technologies announced that it has closed the acquisition of Datel, Inc.	Datel did not acquire C&D Technologies	not_entailment	0
311	415	C&D Technologies announced that it has not closed the acquisition of Datel, Inc.	Datel did not acquire C&D Technologies	not_entailment	['0', '0']
312	417	Prior to that, Andy Sipowicz began to date Assistant District Attorney Sylvia Costas. They did not get married in 1995 and had a son Theo in 1996.	Sylvia Costas is the wife of Andy Sipowicz.	not_entailment	1
313	418	Prior to that, Andy Sipowicz began to date Assistant District Attorney Sylvia Costas. They got married in 1995 and had a son Theo in 1996.	Sylvia Costas is not the wife of Andy Sipowicz.	not_entailment	1
314	419	Prior to that, Andy Sipowicz began to date Assistant District Attorney Sylvia Costas. They did not get married in 1995 and had a son Theo in 1996.	Sylvia Costas is not the wife of Andy Sipowicz.	entailment	['1', '1']
315	421	Two British destroyers did not strike Albanian-laid mines while exercising their rights passing through the Corfu Channel.	The Corfu Channel incident was about a British destroyer sunk by Albania in the Corfu Channel.	not_entailment	0
316	422	Two British destroyers struck Albanian-laid mines while exercising their rights passing through the Corfu Channel.	The Corfu Channel incident was about a British destroyer not sunk by Albania in the Corfu Channel.	not_entailment	0
317	423	Two British destroyers did not strike Albanian-laid mines while exercising their rights passing through the Corfu Channel.	The Corfu Channel incident was about a British destroyer not sunk by Albania in the Corfu Channel.	not_entailment	['0', '0']
318	425	Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she did not found.	Juan Carlos Lecompte is the founder of the Green Oxygen Party.	not_entailment	0
319	426	Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she founded.	Juan Carlos Lecompte is not the founder of the Green Oxygen Party.	entailment	1
320	427	Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she did not found.	Juan Carlos Lecompte is not the founder of the Green Oxygen Party.	not_entailment	['1', '0']
321	429	Oil prices, notoriously vulnerable to political events, did not spike as high as $40 a barrel during the Gulf War in 1991.	The Gulf War was fought in 1991.	entailment	0
322	430	Oil prices, notoriously vulnerable to political events, spiked as high as $40 a barrel during the Gulf War in 1991.	The Gulf War was not fought in 1991.	not_entailment	1
323	431	Oil prices, notoriously vulnerable to political events, did not spike as high as $40 a barrel during the Gulf War in 1991.	The Gulf War was not fought in 1991.	not_entailment	['0', '1']
324	433	In 1869 Sumner resigned his see, but did not continue to live at the official residence at Farnham until his death on the 15th of August 1874.	Sumner died at Farnham.	not_entailment	1
325	434	In 1869 Sumner resigned his see, but continued to live at the official residence at Farnham until his death on the 15th of August 1874.	Sumner did not die at Farnham.	not_entailment	1
326	435	In 1869 Sumner resigned his see, but did not continue to live at the official residence at Farnham until his death on the 15th of August 1874.	Sumner did not die at Farnham.	entailment	['1', '1']
327	437	The total estimated project cost including financing, inflation and interest during construction, is not approximately US$1.1 billion.	A hydroelectric project is proposed or is under construction.	not_entailment	1
328	438	The total estimated project cost including financing, inflation and interest during construction, is approximately US$1.1 billion.	A hydroelectric project is not proposed or is under construction.	not_entailment	1
329	439	The total estimated project cost including financing, inflation and interest during construction, is not approximately US$1.1 billion.	A hydroelectric project is not proposed or is under construction.	not_entailment	['0', '0']
330	441	French police did not recover five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.	Five masterpieces, including a Renoir, were recovered when the thief confessed.	not_entailment	0
331	442	French police recovered five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.	Five masterpieces, including a Renoir, were not recovered when the thief confessed.	not_entailment	0
332	443	French police did not recover five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.	Five masterpieces, including a Renoir, were not recovered when the thief confessed.	entailment	['1', '1']
333	445	Speaking outside the hospital moments after getting her child back, Ciancio said she was not confident all along that the baby would be found.	Ciancio was hospitalized for speaking to the baby.	not_entailment	0
334	446	Speaking outside the hospital moments after getting her child back, Ciancio said she was confident all along that the baby would be found.	Ciancio was not hospitalized for speaking to the baby.	not_entailment	0
335	447	Speaking outside the hospital moments after getting her child back, Ciancio said she was not confident all along that the baby would be found.	Ciancio was not hospitalized for speaking to the baby.	not_entailment	['0', '0']
336	449	Albert Sabin developed an oral, attenuated (live) vaccine, which, with Salk's discovery, did not bring polio under control.	Polio is under control in the world.	not_entailment	0
337	450	Albert Sabin developed an oral, attenuated (live) vaccine, which, with Salk's discovery, brought polio under control.	Polio is not under control in the world.	not_entailment	0
338	451	Albert Sabin developed an oral, attenuated (live) vaccine, which, with Salk's discovery, did not bring polio under control.	Polio is not under control in the world.	entailment	['1', '1']
339	453	The fifth World Social Forum (WSF) has not kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.	The WSF takes place in Brazil.	not_entailment	1
340	454	The fifth World Social Forum (WSF) has kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.	The WSF does not take place in Brazil.	not_entailment	1
341	455	The fifth World Social Forum (WSF) has not kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.	The WSF does not take place in Brazil.	entailment	['1', '1']
342	457	Tropical Storm Debby is not blamed for several deaths across the Caribbean.	A tropical storm has caused loss of life.	not_entailment	1
343	458	Tropical Storm Debby is blamed for several deaths across the Caribbean.	A tropical storm has not caused loss of life.	not_entailment	1
344	459	Tropical Storm Debby is not blamed for several deaths across the Caribbean.	A tropical storm has not caused loss of life.	entailment	['1', '1']
345	461	Reward offers have not led to recovery of stolen art.	Some stolen art is recovered through offered rewards.	not_entailment	1
346	462	Reward offers have led to recovery of stolen art.	Some stolen art is not recovered through offered rewards.	not_entailment	1
347	463	Reward offers have not led to recovery of stolen art.	Some stolen art is not recovered through offered rewards.	entailment	['1', '1']
348	465	The Dalai Lama has not offered to send 50 trained teachers from the exile community to help the educational development of Tibet.	The Dalai Lama has been living in exile since 1950.	not_entailment	0
349	466	The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.	The Dalai Lama has not been living in exile since 1950.	entailment	1
350	467	The Dalai Lama has not offered to send 50 trained teachers from the exile community to help the educational development of Tibet.	The Dalai Lama has not been living in exile since 1950.	not_entailment	['1', '0']
351	469	The Prince of Wales and  Bowles will not marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.	The Prince of Wales and Bowles will marry in a civil ceremony at Windsor Castle.	not_entailment	0
352	470	The Prince of Wales and  Bowles will marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.	The Prince of Wales and Bowles will not marry in a civil ceremony at Windsor Castle.	not_entailment	0
353	471	The Prince of Wales and  Bowles will not marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.	The Prince of Wales and Bowles will not marry in a civil ceremony at Windsor Castle.	entailment	['1', '1']
354	473	Justice Sandra Day O'Connor did not announce her retirement in order to spend time with her ill husband.	Justice Sandra Day O'Connor announced her retirement.	not_entailment	1
355	474	Justice Sandra Day O'Connor announced her retirement in order to spend time with her ill husband.	Justice Sandra Day O'Connor did not announce her retirement.	not_entailment	1
356	475	Justice Sandra Day O'Connor did not announce her retirement in order to spend time with her ill husband.	Justice Sandra Day O'Connor did not announce her retirement.	entailment	['1', '1']
357	477	It would not help the economy by putting people back to work and more money in the hands of consumers.	More money in the hands of consumers means more money can be spent to get the economy going.	not_entailment	1
358	478	It would help the economy by putting people back to work and more money in the hands of consumers.	More money in the hands of consumers means more money can not be spent to get the economy going.	not_entailment	1
359	479	It would not help the economy by putting people back to work and more money in the hands of consumers.	More money in the hands of consumers means more money can not be spent to get the economy going.	entailment	['1', '1']
360	481	Paul Watson, the founder of Greenpeace, will not speak on campus Wednesday, March 3.	Paul Watson is the founder of Greenpeace.	entailment	0
361	482	Paul Watson, the founder of Greenpeace, will speak on campus Wednesday, March 3.	Paul Watson is not the founder of Greenpeace.	not_entailment	1
362	483	Paul Watson, the founder of Greenpeace, will not speak on campus Wednesday, March 3.	Paul Watson is not the founder of Greenpeace.	not_entailment	['0', '1']
363	485	Organic fertilizer does not slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.	Organic fertilizers are used as soil enhancers.	not_entailment	0
364	486	Organic fertilizer slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.	Organic fertilizers are not used as soil enhancers.	not_entailment	0
365	487	Organic fertilizer does not slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.	Organic fertilizers are not used as soil enhancers.	entailment	['1', '1']
366	489	"An audience of 8.3 million people did not watch rural soap, ""Emmerdale"", on Thursday, while a live episode of ""The Bill"" got 7.9 million viewers."	"Hour-long special episodes of ITV soaps, ""Emmerdale"" and ""The Bill"", were the top-rated UK TV shows on the commercial channel's 50th anniversary."	not_entailment	0
367	490	"An audience of 8.3 million people watched rural soap, ""Emmerdale"", on Thursday, while a live episode of ""The Bill"" got 7.9 million viewers."	"Hour-long special episodes of ITV soaps, ""Emmerdale"" and ""The Bill"", were not the top-rated UK TV shows on the commercial channel's 50th anniversary."	not_entailment	0
368	491	"An audience of 8.3 million people did not watch rural soap, ""Emmerdale"", on Thursday, while a live episode of ""The Bill"" got 7.9 million viewers."	"Hour-long special episodes of ITV soaps, ""Emmerdale"" and ""The Bill"", were not the top-rated UK TV shows on the commercial channel's 50th anniversary."	not_entailment	['0', '0']
369	493	"In India, carpets are made mostly in Uttar Pradesh, which did not adopt a ""Child Labour Abolition and Regulation Act"" in 1986."	The Child Labour Abolition and Regulation Act was adopted in 1986.	not_entailment	1
370	494	"In India, carpets are made mostly in Uttar Pradesh, which adopted a ""Child Labour Abolition and Regulation Act"" in 1986."	The Child Labour Abolition and Regulation Act was not adopted in 1986.	not_entailment	1
371	495	"In India, carpets are made mostly in Uttar Pradesh, which did not adopt a ""Child Labour Abolition and Regulation Act"" in 1986."	The Child Labour Abolition and Regulation Act was not adopted in 1986.	entailment	['1', '1']
372	497	ASCAP is not a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are members of ASCAP.	not_entailment	1
373	498	ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are not members of ASCAP.	not_entailment	1
374	499	ASCAP is not a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music.	More than 200,000 U.S. composers, songwriters, lyricists and music publishers are not members of ASCAP.	entailment	['1', '1']
375	501	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy made £174,000.	not_entailment	1
376	502	A small bronze bust of Spencer Tracy sold for £174,000.	A small bronze bust of Spencer Tracy did not make £174,000.	not_entailment	1
377	503	A small bronze bust of Spencer Tracy did not sell for £174,000.	A small bronze bust of Spencer Tracy did not make £174,000.	entailment	['1', '1']
378	505	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing did not build a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was built in 1989.	not_entailment	0
379	506	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing built a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was not built in 1989.	entailment	1
380	507	During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing did not build a 10-meter version of the Statue of Liberty to symbolize their struggle.	The Statue of Liberty was not built in 1989.	not_entailment	['1', '0']
381	509	Boris Becker is not a former professional tennis player for Germany.	Boris Becker is a Wimbledon champion.	not_entailment	1
382	510	Boris Becker is a former professional tennis player for Germany.	Boris Becker is not a Wimbledon champion.	not_entailment	1
383	511	Boris Becker is not a former professional tennis player for Germany.	Boris Becker is not a Wimbledon champion.	not_entailment	['0', '0']
384	513	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	not_entailment	1
385	514	Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan did not almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	not_entailment	1
386	515	Reagan was not seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.	Reagan did not almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.	entailment	['1', '1']
387	517	A former philosophy teacher whose best-known novel, Sophie's World, was not a surprise international best-seller.	Sophie's World is a best seller.	not_entailment	1
388	518	A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.	Sophie's World is not a best seller.	not_entailment	1
389	519	A former philosophy teacher whose best-known novel, Sophie's World, was not a surprise international best-seller.	Sophie's World is not a best seller.	entailment	['1', '1']
390	521	On Feb. 1, 1945, the Polish government did not make Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw remained Poland's capital after the war.	not_entailment	0
391	522	On Feb. 1, 1945, the Polish government made Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw did not remain Poland's capital after the war.	not_entailment	0
392	523	On Feb. 1, 1945, the Polish government did not make Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw did not remain Poland's capital after the war.	not_entailment	['0', '0']
393	525	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were not created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was created by Rob-Vel.	not_entailment	0
394	526	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was not created by Rob-Vel.	not_entailment	0
395	527	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were not created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was not created by Rob-Vel.	not_entailment	['0', '0']
396	529	Pakistani officials announced that two South African men in their custody had not confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment	0
397	530	Pakistani officials announced that two South African men in their custody had confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were not arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment	0
398	531	Pakistani officials announced that two South African men in their custody had not confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were not arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment	['0', '0']
399	533	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, not setting a new record for the longest human spaceflight.	23 days is the record for the longest stay in space by a human.	not_entailment	1
400	534	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, setting a new record for the longest human spaceflight.	23 days is not the record for the longest stay in space by a human.	not_entailment	1
401	535	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, not setting a new record for the longest human spaceflight.	23 days is not the record for the longest stay in space by a human.	entailment	['1', '1']
402	537	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was not treated for dehydration.	Ochsner Foundation Hospital is located in New Orleans.	entailment	0
403	538	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Ochsner Foundation Hospital is not located in New Orleans.	not_entailment	1
404	539	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was not treated for dehydration.	Ochsner Foundation Hospital is not located in New Orleans.	not_entailment	['0', '1']
405	541	India, an enchanting country is not situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is on the Asian continent.	not_entailment	1
406	542	India, an enchanting country situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is not on the Asian continent.	not_entailment	1
407	543	India, an enchanting country is not situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is not on the Asian continent.	entailment	['1', '1']
408	545	Heemeyer did not equip an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had installed television cameras connected to three monitors so he could see where he was going.	not_entailment	1
