	text	hypothesis	label
519	A former philosophy teacher whose best-known novel, Sophie's World, was not a surprise international best-seller.	Sophie's World is not a best seller.	entailment
520	On Feb. 1, 1945, the Polish government made Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw remained Poland's capital after the war.	not_entailment
521	On Feb. 1, 1945, the Polish government did not make Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw remained Poland's capital after the war.	not_entailment
522	On Feb. 1, 1945, the Polish government made Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw did not remain Poland's capital after the war.	not_entailment
523	On Feb. 1, 1945, the Polish government did not make Warsaw its capital, and an office for urban reconstruction was set up.	Warsaw did not remain Poland's capital after the war.	not_entailment
524	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was created by Rob-Vel.	not_entailment
525	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were not created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was created by Rob-Vel.	not_entailment
526	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was not created by Rob-Vel.	not_entailment
527	Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were not created by talented artists like Hergé, Morris, Franquin and Walthéry.	Spirou was not created by Rob-Vel.	not_entailment
528	Pakistani officials announced that two South African men in their custody had confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment
529	Pakistani officials announced that two South African men in their custody had not confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment
530	Pakistani officials announced that two South African men in their custody had confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were not arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment
531	Pakistani officials announced that two South African men in their custody had not confessed to planning attacks at popular tourist spots in their home country.	Two South Africans were not arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.	not_entailment
532	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, setting a new record for the longest human spaceflight.	23 days is the record for the longest stay in space by a human.	entailment
533	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, not setting a new record for the longest human spaceflight.	23 days is the record for the longest stay in space by a human.	not_entailment
534	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, setting a new record for the longest human spaceflight.	23 days is not the record for the longest stay in space by a human.	not_entailment
535	In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days, not setting a new record for the longest human spaceflight.	23 days is not the record for the longest stay in space by a human.	entailment
536	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Ochsner Foundation Hospital is located in New Orleans.	entailment
537	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was not treated for dehydration.	Ochsner Foundation Hospital is located in New Orleans.	entailment
538	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was treated for dehydration.	Ochsner Foundation Hospital is not located in New Orleans.	not_entailment
539	Martin was given water to drink, then taken to New Orleans Ochsner Foundation Hospital, where nurse Jinny Resor said he was not treated for dehydration.	Ochsner Foundation Hospital is not located in New Orleans.	not_entailment
540	India, an enchanting country situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is on the Asian continent.	entailment
541	India, an enchanting country is not situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is on the Asian continent.	not_entailment
542	India, an enchanting country situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is not on the Asian continent.	not_entailment
543	India, an enchanting country is not situated in the southern central peninsula of the Asian continent, covers over 3.28 million square kilometers.	India is not on the Asian continent.	entailment
544	Heemeyer equipped an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had installed television cameras connected to three monitors so he could see where he was going.	entailment
545	Heemeyer did not equip an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had installed television cameras connected to three monitors so he could see where he was going.	not_entailment
546	Heemeyer equipped an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had not installed television cameras connected to three monitors so he could see where he was going.	not_entailment
547	Heemeyer did not equip an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had not installed television cameras connected to three monitors so he could see where he was going.	entailment
548	President Chirac has been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is exerted to end French nuclear tests.	entailment
549	President Chirac has not been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is exerted to end French nuclear tests.	not_entailment
550	President Chirac has been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is not exerted to end French nuclear tests.	not_entailment
551	President Chirac has not been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is not exerted to end French nuclear tests.	entailment
552	Prince Charles was previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana got married in August 1997.	not_entailment
553	Prince Charles was not previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana got married in August 1997.	not_entailment
554	Prince Charles was previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana did not get married in August 1997.	not_entailment
555	Prince Charles was not previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana did not get married in August 1997.	not_entailment
556	In Italy, big protests by students and university staff against government reforms to higher education brought parts of central Rome to a standstill on Tuesday.	The Italian government introduces reforms to higher education.	entailment
557	In Italy, big protests by students and university staff against government reforms to higher education did not bring parts of central Rome to a standstill on Tuesday.	The Italian government introduces reforms to higher education.	entailment
558	In Italy, big protests by students and university staff against government reforms to higher education brought parts of central Rome to a standstill on Tuesday.	The Italian government does not introduce reforms to higher education.	not_entailment
559	In Italy, big protests by students and university staff against government reforms to higher education did not bring parts of central Rome to a standstill on Tuesday.	The Italian government does not introduce reforms to higher education.	not_entailment
560	Representatives from 142 nations are expected to sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will gather in Doha, Qatar, next Friday.	entailment
561	Representatives from 142 nations are expected to not sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will gather in Doha, Qatar, next Friday.	not_entailment
562	Representatives from 142 nations are expected to sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will not gather in Doha, Qatar, next Friday.	not_entailment
563	Representatives from 142 nations are expected to not sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will not gather in Doha, Qatar, next Friday.	entailment
564	Three of its five permanent members, France, Russia and China, are pushing the U.N. Security Council to lift the embargo on Iraq.	China is a member of the U.N. Security Council.	entailment
565	Three of its five permanent members, France, Russia and China, are not pushing the U.N. Security Council to lift the embargo on Iraq.	China is a member of the U.N. Security Council.	entailment
566	Three of its five permanent members, France, Russia and China, are pushing the U.N. Security Council to lift the embargo on Iraq.	China is not a member of the U.N. Security Council.	not_entailment
567	Three of its five permanent members, France, Russia and China, are not pushing the U.N. Security Council to lift the embargo on Iraq.	China is not a member of the U.N. Security Council.	not_entailment
568	In other words, with its 2 million inhabitants, Slovenia has only 5.5 thousand professional soldiers.	Slovenia has 5.5 million inhabitants.	not_entailment
569	In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.	Slovenia has 5.5 million inhabitants.	not_entailment
570	In other words, with its 2 million inhabitants, Slovenia has only 5.5 thousand professional soldiers.	Slovenia does not have 5.5 million inhabitants.	entailment
571	In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.	Slovenia does not have 5.5 million inhabitants.	not_entailment
572	Fernandez, of FEMA, was on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez works for FEMA.	entailment
573	Fernandez, of FEMA, was not on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez works for FEMA.	entailment
574	Fernandez, of FEMA, was on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez does not work for FEMA.	not_entailment
575	Fernandez, of FEMA, was not on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez does not work for FEMA.	not_entailment
576	The Irish Sales, Services and Marketing Operation of Microsoft was established in 1991.	Microsoft was established in 1991.	not_entailment
577	The Irish Sales, Services and Marketing Operation of Microsoft was not established in 1991.	Microsoft was established in 1991.	not_entailment
578	The Irish Sales, Services and Marketing Operation of Microsoft was established in 1991.	Microsoft was not established in 1991.	not_entailment
579	The Irish Sales, Services and Marketing Operation of Microsoft was not established in 1991.	Microsoft was not established in 1991.	not_entailment
580	Intel has decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment
581	Intel has not decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment
582	Intel has decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would not raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment
583	Intel has not decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would not raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment
584	Historians estimate that 800,000 Chechens were stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin deported 800,000 Chechens.	not_entailment
585	Historians estimate that 800,000 Chechens were not stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin deported 800,000 Chechens.	not_entailment
586	Historians estimate that 800,000 Chechens were stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin did not deport 800,000 Chechens.	not_entailment
587	Historians estimate that 800,000 Chechens were not stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin did not deport 800,000 Chechens.	not_entailment
588	Meteorological observations suggest Claudette remained a tropical storm as she affected parts of west Texas.	A tropical storm has caused significant property damage.	not_entailment
589	Meteorological observations suggest Claudette did not remain a tropical storm as she affected parts of west Texas.	A tropical storm has caused significant property damage.	not_entailment
590	Meteorological observations suggest Claudette remained a tropical storm as she affected parts of west Texas.	A tropical storm has not caused significant property damage.	not_entailment
591	Meteorological observations suggest Claudette did not remain a tropical storm as she affected parts of west Texas.	A tropical storm has not caused significant property damage.	not_entailment
592	The Southeast Asian ministers gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is held in Laos.	entailment
593	The Southeast Asian ministers do not gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is held in Laos.	not_entailment
594	The Southeast Asian ministers gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is not held in Laos.	not_entailment
595	The Southeast Asian ministers do not gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is not held in Laos.	entailment
596	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital detonated as a United Nations vehicle drove past.	The United Nations produces vehicles.	not_entailment
597	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital did not detonate as a United Nations vehicle drove past.	The United Nations produces vehicles.	not_entailment
598	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital detonated as a United Nations vehicle drove past.	The United Nations does not produce vehicles.	not_entailment
599	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital did not detonate as a United Nations vehicle drove past.	The United Nations does not produce vehicles.	not_entailment
600	The European-born groups with the highest labor force participation rates were  from Bosnia and Herzegovina	The European country with the highest birth rate is Bosnia-Herzegovina.	not_entailment
601	The European-born groups with the highest labor force participation rates were not from Bosnia and Herzegovina	The European country with the highest birth rate is Bosnia-Herzegovina.	not_entailment
602	The European-born groups with the highest labor force participation rates were  from Bosnia and Herzegovina	The European country with the highest birth rate is not Bosnia-Herzegovina.	not_entailment
603	The European-born groups with the highest labor force participation rates were not from Bosnia and Herzegovina	The European country with the highest birth rate is not Bosnia-Herzegovina.	not_entailment
604	Lennon was murdered by Mark David Chapman outside the Dakota on Dec. 8, 1980.	Mark David Chapman killed Lennon.	entailment
605	Lennon was not murdered by Mark David Chapman outside the Dakota on Dec. 8, 1980.	Mark David Chapman killed Lennon.	not_entailment
606	Lennon was murdered by Mark David Chapman outside the Dakota on Dec. 8, 1980.	Mark David Chapman did not kill Lennon.	not_entailment
607	Lennon was not murdered by Mark David Chapman outside the Dakota on Dec. 8, 1980.	Mark David Chapman did not kill Lennon.	entailment
608	"The city's motto is Contemnit procellas, which means, ""It defies the storms."""	"The city's motto is, appropriately, ""Contemnit procellas"" ( ""It defies the storms"")."	entailment
609	"The city's motto is not Contemnit procellas, which means, ""It defies the storms."""	"The city's motto is, appropriately, ""Contemnit procellas"" ( ""It defies the storms"")."	not_entailment
610	"The city's motto is Contemnit procellas, which means, ""It defies the storms."""	"The city's motto is not, appropriately, ""Contemnit procellas"" ( ""It defies the storms"")."	not_entailment
611	"The city's motto is not Contemnit procellas, which means, ""It defies the storms."""	"The city's motto is not, appropriately, ""Contemnit procellas"" ( ""It defies the storms"")."	entailment
612	Jurassic Park is a novel written by Michael Crichton. Jurassic Park was published in 1990.	Michael Crichton is the author of the book Jurassic Park.	not_entailment
613	Jurassic Park is a novel not written by Michael Crichton. Jurassic Park was published in 1990.	Michael Crichton is the author of the book Jurassic Park.	not_entailment
614	Jurassic Park is a novel written by Michael Crichton. Jurassic Park was published in 1990.	Michael Crichton is not the author of the book Jurassic Park.	not_entailment
615	Jurassic Park is a novel not written by Michael Crichton. Jurassic Park was published in 1990.	Michael Crichton is not the author of the book Jurassic Park.	entailment
616	A Russian Soyuz spacecraft docked with the International Space Station, after a two-day flight from the Baikonur Cosmodrome in Kazakhstan.	Soyuz spacecraft were built by Russia.	entailment
617	A Russian Soyuz spacecraft did not dock with the International Space Station, after a two-day flight from the Baikonur Cosmodrome in Kazakhstan.	Soyuz spacecraft were built by Russia.	entailment
618	A Russian Soyuz spacecraft docked with the International Space Station, after a two-day flight from the Baikonur Cosmodrome in Kazakhstan.	Soyuz spacecraft were not built by Russia.	not_entailment
619	A Russian Soyuz spacecraft did not dock with the International Space Station, after a two-day flight from the Baikonur Cosmodrome in Kazakhstan.	Soyuz spacecraft were not built by Russia.	not_entailment
620	The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border.	The Kabale district borders on Rwanda.	entailment
621	The bus, which was not heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border.	The Kabale district borders on Rwanda.	entailment
622	The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border.	The Kabale district does not border on Rwanda.	not_entailment
623	The bus, which was not heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border.	The Kabale district does not border on Rwanda.	not_entailment
624	Capital punishment has a deterrent effect.	Capital punishment is a deterrent to crime.	not_entailment
625	Capital punishment does not have a deterrent effect.	Capital punishment is a deterrent to crime.	not_entailment
626	Capital punishment has a deterrent effect.	Capital punishment is not a deterrent to crime.	not_entailment
627	Capital punishment does not have a deterrent effect.	Capital punishment is not a deterrent to crime.	entailment
628	The south Indian flute had only seven finger holes till the 1970s when the legendary T.R. Mahalingam introduced the eight holed variety.	T.R. Mahalingham made the first seven holed flute.	not_entailment
629	The south Indian flute had only seven finger holes till the 1970s when the legendary T.R. Mahalingam did not introduce the eight holed variety.	T.R. Mahalingham made the first seven holed flute.	not_entailment
630	The south Indian flute had only seven finger holes till the 1970s when the legendary T.R. Mahalingam introduced the eight holed variety.	T.R. Mahalingham did not make the first seven holed flute.	entailment
631	The south Indian flute had only seven finger holes till the 1970s when the legendary T.R. Mahalingam did not introduce the eight holed variety.	T.R. Mahalingham did not make the first seven holed flute.	not_entailment
632	In sub-Saharan Africa about one in every 30 people is infected with HIV.	30% of the people infected with HIV live in Africa.	not_entailment
633	In sub-Saharan Africa about one in every 30 people is not infected with HIV.	30% of the people infected with HIV live in Africa.	not_entailment
634	In sub-Saharan Africa about one in every 30 people is infected with HIV.	30% of the people infected with HIV do not live in Africa.	not_entailment
635	In sub-Saharan Africa about one in every 30 people is not infected with HIV.	30% of the people infected with HIV do not live in Africa.	not_entailment
636	If you have rheumatic heart disease, high blood pressure, or diabetes, or take digitalis drugs, vitamin E can be harmful.	Vitamin E can prevent heart disease.	not_entailment
637	If you have rheumatic heart disease, high blood pressure, or diabetes, or take digitalis drugs, vitamin E can be not harmful.	Vitamin E can prevent heart disease.	not_entailment
638	If you have rheumatic heart disease, high blood pressure, or diabetes, or take digitalis drugs, vitamin E can be harmful.	Vitamin E can not prevent heart disease.	entailment
639	If you have rheumatic heart disease, high blood pressure, or diabetes, or take digitalis drugs, vitamin E can be not harmful.	Vitamin E can not prevent heart disease.	not_entailment
640	"Even while accepting the Russian plan, IMF Managing Director Michel Camdessus noted that the efficiency of Russia's State Taxation Service ""is declining rapidly."""	Michel Camdessus is managing director of IMF.	entailment
641	"Even while accepting the Russian plan, IMF Managing Director Michel Camdessus did not note that the efficiency of Russia's State Taxation Service ""is declining rapidly."""	Michel Camdessus is managing director of IMF.	entailment
642	"Even while accepting the Russian plan, IMF Managing Director Michel Camdessus noted that the efficiency of Russia's State Taxation Service ""is declining rapidly."""	Michel Camdessus is not managing director of IMF.	not_entailment
643	"Even while accepting the Russian plan, IMF Managing Director Michel Camdessus did not note that the efficiency of Russia's State Taxation Service ""is declining rapidly."""	Michel Camdessus is not managing director of IMF.	not_entailment
644	Iraq would have been an unsafe, unsecure country that did pose a threat to the world.	Iraq would have constituted a threat to the world.	entailment
645	Iraq would have been an unsafe, unsecure country that did not pose a threat to the world.	Iraq would have constituted a threat to the world.	not_entailment
646	Iraq would have been an unsafe, unsecure country that did pose a threat to the world.	Iraq would have not constituted a threat to the world.	not_entailment
647	Iraq would have been an unsafe, unsecure country that did not pose a threat to the world.	Iraq would have not constituted a threat to the world.	entailment
648	Analysts expected the company to earn $1.42 a share on revenue of $3.82 billion, according to a Thomson Financial survey.	Analysts had expected revenue of $3.8 billion, according to Reuters estimates.	not_entailment
649	Analysts not expected the company to earn $1.42 a share on revenue of $3.82 billion, according to a Thomson Financial survey.	Analysts had expected revenue of $3.8 billion, according to Reuters estimates.	not_entailment
650	Analysts expected the company to earn $1.42 a share on revenue of $3.82 billion, according to a Thomson Financial survey.	Analysts had not expected revenue of $3.8 billion, according to Reuters estimates.	entailment
651	Analysts not expected the company to earn $1.42 a share on revenue of $3.82 billion, according to a Thomson Financial survey.	Analysts had not expected revenue of $3.8 billion, according to Reuters estimates.	not_entailment
652	Black Tigers are selected for their discipline and their loyalty to Vilupillai Prabhakaran, 41, the elusive leader of the LTTE.	Vilupillai Prabhakaran is the elusive leader of the LTTE.	entailment
653	Black Tigers are not selected for their discipline and their loyalty to Vilupillai Prabhakaran, 41, the elusive leader of the LTTE.	Vilupillai Prabhakaran is the elusive leader of the LTTE.	entailment
654	Black Tigers are selected for their discipline and their loyalty to Vilupillai Prabhakaran, 41, the elusive leader of the LTTE.	Vilupillai Prabhakaran is not the elusive leader of the LTTE.	not_entailment
655	Black Tigers are not selected for their discipline and their loyalty to Vilupillai Prabhakaran, 41, the elusive leader of the LTTE.	Vilupillai Prabhakaran is not the elusive leader of the LTTE.	not_entailment
656	This is only the fourth time that the Security Council has imposed sanctions, the earlier cases being against Rhodesia, South Africa and, most recently, Iraq.	The Court endorsed U.N. sanctions against Libya.	not_entailment
657	This is not only the fourth time that the Security Council has imposed sanctions, the earlier cases being against Rhodesia, South Africa and, most recently, Iraq.	The Court endorsed U.N. sanctions against Libya.	not_entailment
658	This is only the fourth time that the Security Council has imposed sanctions, the earlier cases being against Rhodesia, South Africa and, most recently, Iraq.	The Court did not endorse U.N. sanctions against Libya.	entailment
659	This is not only the fourth time that the Security Council has imposed sanctions, the earlier cases being against Rhodesia, South Africa and, most recently, Iraq.	The Court did not endorse U.N. sanctions against Libya.	not_entailment
660	Jackson also found the company maintained its Windows monopoly by setting deals with computer makers to promote Microsoft products over those from rival software makers.	Microsoft Windows is an operating system.	not_entailment
661	Jackson also found the company did not maintain its Windows monopoly by setting deals with computer makers to promote Microsoft products over those from rival software makers.	Microsoft Windows is an operating system.	not_entailment
662	Jackson also found the company maintained its Windows monopoly by setting deals with computer makers to promote Microsoft products over those from rival software makers.	Microsoft Windows is not an operating system.	not_entailment
663	Jackson also found the company did not maintain its Windows monopoly by setting deals with computer makers to promote Microsoft products over those from rival software makers.	Microsoft Windows is not an operating system.	not_entailment
664	Russia's natural gas monopoly Gazprom has also shown interest in acquiring a sizable stake in the Uzbek pipeline monopoly.	Gazprom detains the Uzbek pipeline monopoly.	not_entailment
665	Russia's natural gas monopoly Gazprom has not also shown interest in acquiring a sizable stake in the Uzbek pipeline monopoly.	Gazprom detains the Uzbek pipeline monopoly.	not_entailment
666	Russia's natural gas monopoly Gazprom has also shown interest in acquiring a sizable stake in the Uzbek pipeline monopoly.	Gazprom did not detain the Uzbek pipeline monopoly.	not_entailment
667	Russia's natural gas monopoly Gazprom has not also shown interest in acquiring a sizable stake in the Uzbek pipeline monopoly.	Gazprom did not detain the Uzbek pipeline monopoly.	not_entailment
668	"Most recently, US Secretary of State Condoleezza Rice called North Korea an ""outpost of tyranny"" enraging Kim Jong-il , the leader of North Korea."	Condoleezza Rice is the U.S. Secretary of State.	not_entailment
669	"Most recently, US Secretary of State Condoleezza Rice did not call North Korea an ""outpost of tyranny"" enraging Kim Jong-il , the leader of North Korea."	Condoleezza Rice is the U.S. Secretary of State.	entailment
670	"Most recently, US Secretary of State Condoleezza Rice called North Korea an ""outpost of tyranny"" enraging Kim Jong-il , the leader of North Korea."	Condoleezza Rice is not the U.S. Secretary of State.	not_entailment
671	"Most recently, US Secretary of State Condoleezza Rice did not call North Korea an ""outpost of tyranny"" enraging Kim Jong-il , the leader of North Korea."	Condoleezza Rice is not the U.S. Secretary of State.	not_entailment
672	Canada rig count at 148, down 46 compared to last week's and down 27 compared to last year's.	Last year, the tally was 148	not_entailment
673	Canada rig count at 148, down 46 not compared to last week's and down 27 compared to last year's.	Last year, the tally was 148	not_entailment
674	Canada rig count at 148, down 46 compared to last week's and down 27 compared to last year's.	Last year, the tally was not 148	entailment
675	Canada rig count at 148, down 46 not compared to last week's and down 27 compared to last year's.	Last year, the tally was not 148	entailment
676	U.S. Secretary of State Condoleezza Rice said Thursday that North Korea should return to nuclear disarmament talks and avoid a path toward further international isolation.	North Korea says it will rejoin nuclear talks.	not_entailment
677	U.S. Secretary of State Condoleezza Rice said Thursday that North Korea should not return to nuclear disarmament talks and avoid a path toward further international isolation.	North Korea says it will rejoin nuclear talks.	not_entailment
678	U.S. Secretary of State Condoleezza Rice said Thursday that North Korea should return to nuclear disarmament talks and avoid a path toward further international isolation.	North Korea says it will not rejoin nuclear talks.	not_entailment
679	U.S. Secretary of State Condoleezza Rice said Thursday that North Korea should not return to nuclear disarmament talks and avoid a path toward further international isolation.	North Korea says it will not rejoin nuclear talks.	not_entailment
680	Dr. Amy Joy Lanou, director of the Physicians Committee for Responsible Medicine in America, was quick to point out health dangers of the Atkins diet.	Atkins diet is associated with increased risk conditions.	entailment
681	Dr. Amy Joy Lanou, director of the Physicians Committee for Responsible Medicine in America, was not quick to point out health dangers of the Atkins diet.	Atkins diet is associated with increased risk conditions.	entailment
682	Dr. Amy Joy Lanou, director of the Physicians Committee for Responsible Medicine in America, was quick to point out health dangers of the Atkins diet.	Atkins diet is not associated with increased risk conditions.	not_entailment
683	Dr. Amy Joy Lanou, director of the Physicians Committee for Responsible Medicine in America, was not quick to point out health dangers of the Atkins diet.	Atkins diet is not associated with increased risk conditions.	not_entailment
684	Self-sufficiency has been turned into a formal public awareness campaign in San Francisco, by Mayor Gavin Newsom.	Gavin Newsom is a politician of San Francisco.	entailment
685	Self-sufficiency has not been turned into a formal public awareness campaign in San Francisco, by Mayor Gavin Newsom.	Gavin Newsom is a politician of San Francisco.	entailment
686	Self-sufficiency has been turned into a formal public awareness campaign in San Francisco, by Mayor Gavin Newsom.	Gavin Newsom is not a politician of San Francisco.	not_entailment
687	Self-sufficiency has not been turned into a formal public awareness campaign in San Francisco, by Mayor Gavin Newsom.	Gavin Newsom is not a politician of San Francisco.	not_entailment
688	Rome is in Lazio province and Naples in Campania.	Rome is located in Lazio province.	entailment
689	Rome is not in Lazio province and Naples in Campania.	Rome is located in Lazio province.	not_entailment
690	Rome is in Lazio province and Naples in Campania.	Rome is not located in Lazio province.	not_entailment
691	Rome is not in Lazio province and Naples in Campania.	Rome is not located in Lazio province.	entailment
692	The interest of the automotive industry increases and the first amplifier project, a four-channel output module for the German car manufacturer, Porsche, is finished.	Porsche is a German car manufacturer.	entailment
693	The interest of the automotive industry increases and the first amplifier project, a four-channel output module for the German car manufacturer, Porsche, is not finished.	Porsche is a German car manufacturer.	entailment
694	The interest of the automotive industry increases and the first amplifier project, a four-channel output module for the German car manufacturer, Porsche, is finished.	Porsche is not a German car manufacturer.	not_entailment
695	The interest of the automotive industry increases and the first amplifier project, a four-channel output module for the German car manufacturer, Porsche, is not finished.	Porsche is not a German car manufacturer.	not_entailment
696	Forced to flee attack again in 1471 Rennyo travelled to Yoshizaki, where he built a popular temple which attracted many peasant converts from the region.	Rennyo reached Yoshizaki in 1471.	entailment
697	Forced to flee attack again in 1471 Rennyo did not travel to Yoshizaki, where he built a popular temple which attracted many peasant converts from the region.	Rennyo reached Yoshizaki in 1471.	not_entailment
698	Forced to flee attack again in 1471 Rennyo travelled to Yoshizaki, where he built a popular temple which attracted many peasant converts from the region.	Rennyo did not reach Yoshizaki in 1471.	not_entailment
699	Forced to flee attack again in 1471 Rennyo did not travel to Yoshizaki, where he built a popular temple which attracted many peasant converts from the region.	Rennyo did not reach Yoshizaki in 1471.	entailment
700	"The contaminated pills included metal fragments ranging in size from ""microdots"" to portions of wire one-third of an inch long, the FDA said."	The contaminated pills contained metal fragments.	entailment
701	"The contaminated pills did not include metal fragments ranging in size from ""microdots"" to portions of wire one-third of an inch long, the FDA said."	The contaminated pills contained metal fragments.	not_entailment
702	"The contaminated pills included metal fragments ranging in size from ""microdots"" to portions of wire one-third of an inch long, the FDA said."	The contaminated pills did not contain metal fragments.	not_entailment
703	"The contaminated pills did not include metal fragments ranging in size from ""microdots"" to portions of wire one-third of an inch long, the FDA said."	The contaminated pills did not contain metal fragments.	entailment
704	Jessica Litman, a law professor at Michigan's Wayne State University, has specialized in copyright law and Internet law for more than 20 years.	Jessica Litman is a law professor.	entailment
705	Jessica Litman, a law professor at Michigan's Wayne State University, has not specialized in copyright law and Internet law for more than 20 years.	Jessica Litman is a law professor.	entailment
706	Jessica Litman, a law professor at Michigan's Wayne State University, has specialized in copyright law and Internet law for more than 20 years.	Jessica Litman is not a law professor.	not_entailment
707	Jessica Litman, a law professor at Michigan's Wayne State University, has not specialized in copyright law and Internet law for more than 20 years.	Jessica Litman is not a law professor.	not_entailment
